name,jobs,machines,status,time,makespan,bound,gap,NC,RF,RS,solver
j6033_1,60,4,Optimal,0.07,105,105.0,0.0,2.1,0.25,0.2,CPO
j6033_10,60,4,Optimal,0.05,84,84.0,0.0,2.1,0.25,0.2,CPO
j6033_2,60,4,Optimal,0.02,100,100.0,0.0,2.1,0.25,0.2,CPO
j6033_3,60,4,Optimal,0.02,79,79.0,0.0,2.1,0.25,0.2,CPO
j6033_4,60,4,Optimal,0.02,81,81.0,0.0,2.1,0.25,0.2,CPO
j6033_5,60,4,Optimal,0.08,108,108.0,0.0,2.1,0.25,0.2,CPO
j6033_6,60,4,Optimal,0.22,75,75.0,0.0,2.1,0.25,0.2,CPO
j6033_7,60,4,Optimal,0.14,78,78.0,0.0,2.1,0.25,0.2,CPO
j6033_8,60,4,Optimal,0.03,79,79.0,0.0,2.1,0.25,0.2,CPO
j6033_9,60,4,Optimal,0.04,108,108.0,0.0,2.1,0.25,0.2,CPO
j6034_1,60,4,Optimal,0.04,72,72.0,0.0,2.1,0.25,0.5,CPO
j6034_10,60,4,Optimal,0.02,92,92.0,0.0,2.1,0.25,0.5,CPO
j6034_2,60,4,Optimal,0.02,68,68.0,0.0,2.1,0.25,0.5,CPO
j6034_3,60,4,Optimal,0.03,61,61.0,0.0,2.1,0.25,0.5,CPO
j6034_4,60,4,Optimal,0.02,83,83.0,0.0,2.1,0.25,0.5,CPO
j6034_5,60,4,Optimal,0.02,80,80.0,0.0,2.1,0.25,0.5,CPO
j6034_6,60,4,Optimal,0.03,81,81.0,0.0,2.1,0.25,0.5,CPO
j6034_7,60,4,Optimal,0.02,85,85.0,0.0,2.1,0.25,0.5,CPO
j6034_8,60,4,Optimal,0.02,63,63.0,0.0,2.1,0.25,0.5,CPO
j6034_9,60,4,Optimal,0.02,77,77.0,0.0,2.1,0.25,0.5,CPO
j6035_1,60,4,Optimal,0.03,78,78.0,0.0,2.1,0.25,0.7,CPO
j6035_10,60,4,Optimal,0.02,71,71.0,0.0,2.1,0.25,0.7,CPO
j6035_2,60,4,Optimal,0.02,77,77.0,0.0,2.1,0.25,0.7,CPO
j6035_3,60,4,Optimal,0.02,89,89.0,0.0,2.1,0.25,0.7,CPO
j6035_4,60,4,Optimal,0.02,72,72.0,0.0,2.1,0.25,0.7,CPO
j6035_5,60,4,Optimal,0.02,76,76.0,0.0,2.1,0.25,0.7,CPO
j6035_6,60,4,Optimal,0.02,79,79.0,0.0,2.1,0.25,0.7,CPO
j6035_7,60,4,Optimal,0.02,73,73.0,0.0,2.1,0.25,0.7,CPO
j6035_8,60,4,Optimal,0.02,78,78.0,0.0,2.1,0.25,0.7,CPO
j6035_9,60,4,Optimal,0.02,76,76.0,0.0,2.1,0.25,0.7,CPO
j6036_1,60,4,Optimal,0.02,61,61.0,0.0,2.1,0.25,1,CPO
j6036_10,60,4,Optimal,0.02,77,77.0,0.0,2.1,0.25,1,CPO
j6036_2,60,4,Optimal,0.02,75,75.0,0.0,2.1,0.25,1,CPO
j6036_3,60,4,Optimal,0.03,81,81.0,0.0,2.1,0.25,1,CPO
j6036_4,60,4,Optimal,0.02,85,85.0,0.0,2.1,0.25,1,CPO
j6036_5,60,4,Optimal,0.02,57,57.0,0.0,2.1,0.25,1,CPO
j6036_6,60,4,Optimal,0.02,76,76.0,0.0,2.1,0.25,1,CPO
j6036_7,60,4,Optimal,0.02,71,71.0,0.0,2.1,0.25,1,CPO
j6036_8,60,4,Optimal,0.02,69,69.0,0.0,2.1,0.25,1,CPO
j6036_9,60,4,Optimal,0.02,86,86.0,0.0,2.1,0.25,1,CPO
j6037_1,60,4,Optimal,2.54,97,97.0,0.0,2.1,0.5,0.2,CPO
j6037_10,60,4,Optimal,0.52,96,96.0,0.0,2.1,0.5,0.2,CPO
j6037_2,60,4,Optimal,3.65,95,95.0,0.0,2.1,0.5,0.2,CPO
j6037_3,60,4,Optimal,1.87,139,139.0,0.0,2.1,0.5,0.2,CPO
j6037_4,60,4,Optimal,0.64,101,101.0,0.0,2.1,0.5,0.2,CPO
j6037_5,60,4,Optimal,0.94,98,98.0,0.0,2.1,0.5,0.2,CPO
j6037_6,60,4,Optimal,21.45,102,102.0,0.0,2.1,0.5,0.2,CPO
j6037_7,60,4,Optimal,5.92,110,110.0,0.0,2.1,0.5,0.2,CPO
j6037_8,60,4,Optimal,0.76,93,93.0,0.0,2.1,0.5,0.2,CPO
j6037_9,60,4,Optimal,1.49,96,96.0,0.0,2.1,0.5,0.2,CPO
j6038_1,60,4,Optimal,0.02,73,73.0,0.0,2.1,0.5,0.5,CPO
j6038_10,60,4,Optimal,0.19,66,66.0,0.0,2.1,0.5,0.5,CPO
j6038_2,60,4,Optimal,1.51,76,76.0,0.0,2.1,0.5,0.5,CPO
j6038_3,60,4,Optimal,0.04,77,77.0,0.0,2.1,0.5,0.5,CPO
j6038_4,60,4,Optimal,0.03,58,58.0,0.0,2.1,0.5,0.5,CPO
j6038_5,60,4,Optimal,0.02,103,103.0,0.0,2.1,0.5,0.5,CPO
j6038_6,60,4,Optimal,0.02,86,86.0,0.0,2.1,0.5,0.5,CPO
j6038_7,60,4,Optimal,0.02,74,74.0,0.0,2.1,0.5,0.5,CPO
j6038_8,60,4,Optimal,0.06,71,71.0,0.0,2.1,0.5,0.5,CPO
j6038_9,60,4,Optimal,0.03,66,66.0,0.0,2.1,0.5,0.5,CPO
j6039_1,60,4,Optimal,0.03,80,80.0,0.0,2.1,0.5,0.7,CPO
j6039_10,60,4,Optimal,0.03,74,74.0,0.0,2.1,0.5,0.7,CPO
j6039_2,60,4,Optimal,0.02,84,84.0,0.0,2.1,0.5,0.7,CPO
j6039_3,60,4,Optimal,0.03,83,83.0,0.0,2.1,0.5,0.7,CPO
j6039_4,60,4,Optimal,0.02,92,92.0,0.0,2.1,0.5,0.7,CPO
j6039_5,60,4,Optimal,0.02,73,73.0,0.0,2.1,0.5,0.7,CPO
j6039_6,60,4,Optimal,0.02,84,84.0,0.0,2.1,0.5,0.7,CPO
j6039_7,60,4,Optimal,0.02,68,68.0,0.0,2.1,0.5,0.7,CPO
j6039_8,60,4,Optimal,0.02,77,77.0,0.0,2.1,0.5,0.7,CPO
j6039_9,60,4,Optimal,0.02,72,72.0,0.0,2.1,0.5,0.7,CPO
j603_1,60,4,Optimal,0.02,60,60.0,0.0,1.5,0.25,0.7,CPO
j603_10,60,4,Optimal,0.02,69,69.0,0.0,1.5,0.25,0.7,CPO
j603_2,60,4,Optimal,0.02,69,69.0,0.0,1.5,0.25,0.7,CPO
j603_3,60,4,Optimal,0.02,105,105.0,0.0,1.5,0.25,0.7,CPO
j603_4,60,4,Optimal,0.02,81,81.0,0.0,1.5,0.25,0.7,CPO
j603_5,60,4,Optimal,0.02,83,83.0,0.0,1.5,0.25,0.7,CPO
j603_6,60,4,Optimal,0.02,57,57.0,0.0,1.5,0.25,0.7,CPO
j603_7,60,4,Optimal,0.02,59,59.0,0.0,1.5,0.25,0.7,CPO
j603_8,60,4,Optimal,0.09,55,55.0,0.0,1.5,0.25,0.7,CPO
j603_9,60,4,Optimal,0.02,67,67.0,0.0,1.5,0.25,0.7,CPO
j6040_1,60,4,Optimal,0.02,86,86.0,0.0,2.1,0.5,1,CPO
j6040_10,60,4,Optimal,0.02,73,73.0,0.0,2.1,0.5,1,CPO
j6040_2,60,4,Optimal,0.02,81,81.0,0.0,2.1,0.5,1,CPO
j6040_3,60,4,Optimal,0.02,70,70.0,0.0,2.1,0.5,1,CPO
j6040_4,60,4,Optimal,0.02,87,87.0,0.0,2.1,0.5,1,CPO
j6040_5,60,4,Optimal,0.02,83,83.0,0.0,2.1,0.5,1,CPO
j6040_6,60,4,Optimal,0.03,69,69.0,0.0,2.1,0.5,1,CPO
j6040_7,60,4,Optimal,0.02,68,68.0,0.0,2.1,0.5,1,CPO
j6040_8,60,4,Optimal,0.02,80,80.0,0.0,2.1,0.5,1,CPO
j6040_9,60,4,Optimal,0.02,90,90.0,0.0,2.1,0.5,1,CPO
j6041_1,60,4,Optimal,40.76,122,122.0,0.0,2.1,0.75,0.2,CPO
j6041_10,60,4,Solution,600.01,111,108.0,2.7,2.1,0.75,0.2,CPO
j6041_2,60,4,Optimal,31.96,113,113.0,0.0,2.1,0.75,0.2,CPO
j6041_3,60,4,Solution,600.01,99,89.0,10.1,2.1,0.75,0.2,CPO
j6041_4,60,4,Optimal,8.26,133,133.0,0.0,2.1,0.75,0.2,CPO
j6041_5,60,4,Solution,600.01,117,101.0,13.68,2.1,0.75,0.2,CPO
j6041_6,60,4,Optimal,65.8,134,134.0,0.0,2.1,0.75,0.2,CPO
j6041_7,60,4,Optimal,18.86,132,132.0,0.0,2.1,0.75,0.2,CPO
j6041_8,60,4,Optimal,21.69,135,135.0,0.0,2.1,0.75,0.2,CPO
j6041_9,60,4,Optimal,35.0,131,131.0,0.0,2.1,0.75,0.2,CPO
j6042_1,60,4,Optimal,0.02,83,83.0,0.0,2.1,0.75,0.5,CPO
j6042_10,60,4,Optimal,0.02,87,87.0,0.0,2.1,0.75,0.5,CPO
j6042_2,60,4,Optimal,0.02,68,68.0,0.0,2.1,0.75,0.5,CPO
j6042_3,60,4,Optimal,4.44,78,78.0,0.0,2.1,0.75,0.5,CPO
j6042_4,60,4,Optimal,0.56,103,103.0,0.0,2.1,0.75,0.5,CPO
j6042_5,60,4,Optimal,0.02,73,73.0,0.0,2.1,0.75,0.5,CPO
j6042_6,60,4,Optimal,0.02,82,82.0,0.0,2.1,0.75,0.5,CPO
j6042_7,60,4,Optimal,2.18,59,59.0,0.0,2.1,0.75,0.5,CPO
j6042_8,60,4,Optimal,0.78,82,82.0,0.0,2.1,0.75,0.5,CPO
j6042_9,60,4,Optimal,0.03,71,71.0,0.0,2.1,0.75,0.5,CPO
j6043_1,60,4,Optimal,0.02,108,108.0,0.0,2.1,0.75,0.7,CPO
j6043_10,60,4,Optimal,0.02,78,78.0,0.0,2.1,0.75,0.7,CPO
j6043_2,60,4,Optimal,0.03,85,85.0,0.0,2.1,0.75,0.7,CPO
j6043_3,60,4,Optimal,0.02,74,74.0,0.0,2.1,0.75,0.7,CPO
j6043_4,60,4,Optimal,0.02,75,75.0,0.0,2.1,0.75,0.7,CPO
j6043_5,60,4,Optimal,0.02,64,64.0,0.0,2.1,0.75,0.7,CPO
j6043_6,60,4,Optimal,0.03,84,84.0,0.0,2.1,0.75,0.7,CPO
j6043_7,60,4,Optimal,0.03,89,89.0,0.0,2.1,0.75,0.7,CPO
j6043_8,60,4,Optimal,0.02,69,69.0,0.0,2.1,0.75,0.7,CPO
j6043_9,60,4,Optimal,0.02,70,70.0,0.0,2.1,0.75,0.7,CPO
j6044_1,60,4,Optimal,0.03,84,84.0,0.0,2.1,0.75,1,CPO
j6044_10,60,4,Optimal,0.02,65,65.0,0.0,2.1,0.75,1,CPO
j6044_2,60,4,Optimal,0.02,68,68.0,0.0,2.1,0.75,1,CPO
j6044_3,60,4,Optimal,0.02,87,87.0,0.0,2.1,0.75,1,CPO
j6044_4,60,4,Optimal,0.02,77,77.0,0.0,2.1,0.75,1,CPO
j6044_5,60,4,Optimal,0.03,74,74.0,0.0,2.1,0.75,1,CPO
j6044_6,60,4,Optimal,0.02,81,81.0,0.0,2.1,0.75,1,CPO
j6044_7,60,4,Optimal,0.02,76,76.0,0.0,2.1,0.75,1,CPO
j6044_8,60,4,Optimal,0.02,83,83.0,0.0,2.1,0.75,1,CPO
j6044_9,60,4,Optimal,0.02,65,65.0,0.0,2.1,0.75,1,CPO
j6045_1,60,4,Solution,600.01,96,89.0,7.29,2.1,1,0.2,CPO
j6045_10,60,4,Solution,600.01,115,104.0,9.57,2.1,1,0.2,CPO
j6045_2,60,4,Solution,600.01,144,122.0,15.28,2.1,1,0.2,CPO
j6045_3,60,4,Solution,600.01,144,130.0,9.72,2.1,1,0.2,CPO
j6045_4,60,4,Solution,600.01,109,100.0,8.26,2.1,1,0.2,CPO
j6045_5,60,4,Solution,600.01,106,100.0,5.66,2.1,1,0.2,CPO
j6045_6,60,4,Solution,600.01,145,129.0,11.03,2.1,1,0.2,CPO
j6045_7,60,4,Solution,600.01,122,110.0,9.84,2.1,1,0.2,CPO
j6045_8,60,4,Solution,600.01,130,112.0,13.85,2.1,1,0.2,CPO
j6045_9,60,4,Solution,600.02,124,111.0,10.48,2.1,1,0.2,CPO
j6046_1,60,4,Optimal,0.9,79,78.0,1.27,2.1,1,0.5,CPO
j6046_10,60,4,Optimal,135.1,88,88.0,0.0,2.1,1,0.5,CPO
j6046_2,60,4,Optimal,0.02,78,78.0,0.0,2.1,1,0.5,CPO
j6046_3,60,4,Optimal,1.54,79,79.0,0.0,2.1,1,0.5,CPO
j6046_4,60,4,Optimal,32.94,74,74.0,0.0,2.1,1,0.5,CPO
j6046_5,60,4,Optimal,17.77,91,91.0,0.0,2.1,1,0.5,CPO
j6046_6,60,4,Optimal,8.76,90,90.0,0.0,2.1,1,0.5,CPO
j6046_7,60,4,Optimal,67.16,78,78.0,0.0,2.1,1,0.5,CPO
j6046_8,60,4,Optimal,1.25,75,75.0,0.0,2.1,1,0.5,CPO
j6046_9,60,4,Optimal,314.39,69,69.0,0.0,2.1,1,0.5,CPO
j6047_1,60,4,Optimal,0.02,75,75.0,0.0,2.1,1,0.7,CPO
j6047_10,60,4,Optimal,0.02,66,66.0,0.0,2.1,1,0.7,CPO
j6047_2,60,4,Optimal,0.03,66,66.0,0.0,2.1,1,0.7,CPO
j6047_3,60,4,Optimal,0.02,69,69.0,0.0,2.1,1,0.7,CPO
j6047_4,60,4,Optimal,0.02,76,76.0,0.0,2.1,1,0.7,CPO
j6047_5,60,4,Optimal,0.02,87,87.0,0.0,2.1,1,0.7,CPO
j6047_6,60,4,Optimal,0.02,76,76.0,0.0,2.1,1,0.7,CPO
j6047_7,60,4,Optimal,0.02,68,68.0,0.0,2.1,1,0.7,CPO
j6047_8,60,4,Optimal,0.03,71,71.0,0.0,2.1,1,0.7,CPO
j6047_9,60,4,Optimal,0.02,76,76.0,0.0,2.1,1,0.7,CPO
j6048_1,60,4,Optimal,0.02,71,71.0,0.0,2.1,1,1,CPO
j6048_10,60,4,Optimal,0.02,70,70.0,0.0,2.1,1,1,CPO
j6048_2,60,4,Optimal,0.02,87,87.0,0.0,2.1,1,1,CPO
j6048_3,60,4,Optimal,0.02,84,84.0,0.0,2.1,1,1,CPO
j6048_4,60,4,Optimal,0.03,62,62.0,0.0,2.1,1,1,CPO
j6048_5,60,4,Optimal,0.02,101,101.0,0.0,2.1,1,1,CPO
j6048_6,60,4,Optimal,0.03,66,66.0,0.0,2.1,1,1,CPO
j6048_7,60,4,Optimal,0.03,77,77.0,0.0,2.1,1,1,CPO
j6048_8,60,4,Optimal,0.03,88,88.0,0.0,2.1,1,1,CPO
j6048_9,60,4,Optimal,0.03,82,82.0,0.0,2.1,1,1,CPO
j604_1,60,4,Optimal,0.02,84,84.0,0.0,1.5,0.25,1,CPO
j604_10,60,4,Optimal,0.02,77,77.0,0.0,1.5,0.25,1,CPO
j604_2,60,4,Optimal,0.02,60,60.0,0.0,1.5,0.25,1,CPO
j604_3,60,4,Optimal,0.02,58,58.0,0.0,1.5,0.25,1,CPO
j604_4,60,4,Optimal,0.02,65,65.0,0.0,1.5,0.25,1,CPO
j604_5,60,4,Optimal,0.02,75,75.0,0.0,1.5,0.25,1,CPO
j604_6,60,4,Optimal,0.02,71,71.0,0.0,1.5,0.25,1,CPO
j604_7,60,4,Optimal,0.02,67,67.0,0.0,1.5,0.25,1,CPO
j604_8,60,4,Optimal,0.02,65,65.0,0.0,1.5,0.25,1,CPO
j604_9,60,4,Optimal,0.02,75,75.0,0.0,1.5,0.25,1,CPO
j605_1,60,4,Optimal,5.94,76,76.0,0.0,1.5,0.5,0.2,CPO
j605_10,60,4,Optimal,25.8,81,81.0,0.0,1.5,0.5,0.2,CPO
j605_2,60,4,Optimal,4.69,106,106.0,0.0,1.5,0.5,0.2,CPO
j605_3,60,4,Optimal,2.77,80,80.0,0.0,1.5,0.5,0.2,CPO
j605_4,60,4,Optimal,5.12,72,72.0,0.0,1.5,0.5,0.2,CPO
j605_5,60,4,Optimal,2.27,108,108.0,0.0,1.5,0.5,0.2,CPO
j605_6,60,4,Optimal,0.92,74,74.0,0.0,1.5,0.5,0.2,CPO
j605_7,60,4,Optimal,11.15,75,75.0,0.0,1.5,0.5,0.2,CPO
j605_8,60,4,Optimal,0.64,78,76.0,2.56,1.5,0.5,0.2,CPO
j605_9,60,4,Optimal,0.44,83,83.0,0.0,1.5,0.5,0.2,CPO
j606_1,60,4,Optimal,0.02,60,60.0,0.0,1.5,0.5,0.5,CPO
j606_10,60,4,Optimal,0.02,74,74.0,0.0,1.5,0.5,0.5,CPO
j606_2,60,4,Optimal,0.03,67,67.0,0.0,1.5,0.5,0.5,CPO
j606_3,60,4,Optimal,0.02,72,72.0,0.0,1.5,0.5,0.5,CPO
j606_4,60,4,Optimal,0.02,67,67.0,0.0,1.5,0.5,0.5,CPO
j606_5,60,4,Optimal,0.02,78,78.0,0.0,1.5,0.5,0.5,CPO
j606_6,60,4,Optimal,0.31,55,55.0,0.0,1.5,0.5,0.5,CPO
j606_7,60,4,Optimal,0.02,61,61.0,0.0,1.5,0.5,0.5,CPO
j606_8,60,4,Optimal,0.02,72,72.0,0.0,1.5,0.5,0.5,CPO
j606_9,60,4,Optimal,0.02,64,64.0,0.0,1.5,0.5,0.5,CPO
j607_1,60,4,Optimal,0.02,77,77.0,0.0,1.5,0.5,0.7,CPO
j607_10,60,4,Optimal,0.02,82,82.0,0.0,1.5,0.5,0.7,CPO
j607_2,60,4,Optimal,0.02,85,85.0,0.0,1.5,0.5,0.7,CPO
